,날짜,헤드라인
1057,20220112,"전문가들 ""오미크론이 마지막 고비…K-방역 과해 기준 낮춰야"""
1058,20220112,"부천세종병원-강화병원, '심혈관질환자 전원 및 치료에 관한 협약' 체결"
1059,20220112,"강릉시, 대한민국 노인복지 지원 부문 '대상' 수상"
1060,20220112,"부산, 여성 1인 가구 안전복합타운 조성 추진"
1061,20220112,"국내 허가 획득 노바백스 백신, 2월 중순 접종 시작(상보)"
1062,20220112,삼성 임원의 '노블리스 오블리주'…100억 모아 '헌혈버스' 지원
1063,20220112,"전북도, 전세버스·택시 기사 대상 1인당 80만원 민생안정지원금 지급"
1064,20220112,"""본국 돌아간 이주노동자 지원, 불법체류 예방 효과 생길 것"""
1065,20220112,"""가족 품에 언제쯤?""…사고 차량 돕다 숨진 외국인 근로자 귀국길 난항"
1066,20220112,"당국 ""먹는 치료제, 확산세 억제보다는 중증화 방지 목적"""
1067,20220112,성남중앙병원·성남시의료원 '아동학대 전담의료기관' 지정
1068,20220112,"서울 중구, 환경미화원 전용 휴게건물 개관"
1069,20220112,산청에 아동·가족 서비스 공간 '가족문화센터' 들어섰다
1070,20220112,을지로에 7층 규모 환경미화원 휴게공간 생겼다
1071,20220112,요양시설서 이틀간 60명 집단 감염…광주 116명 확진
1072,20220112,산청에 아동·가족 서비스 공간 '가족문화센터' 들어섰다
1073,20220112,"[속보]방역당국 ""CES 참석자 코로나19 검사·증상 보고해달라"""
1074,20220112,"[속보]질병청 ""코로나 먹는약 유행 억제보다는 증상 중증화 방지 역할"""
1075,20220112,"아시아발전재단, 다문화·탈북민 장학생 모집…최대 연 600만원"
1076,20220112,"국립중앙의료원장 ""오미크론 잘 넘기면 코로나 끝자락 볼 수 있을 것"""
1077,20220112,"충남교육청, 특수학교 개교·특수학급 증설 등에 181억원 투입"
1078,20220112,코로나 확산세 지속 광주서 최근 일주일 오미크론 확진 110명
1079,20220112,"'탈레반 비판' 아프간 저명 교수, 4일 구금 후 풀려나"
1080,20220112,"보수단체에 밀린 정의연, 두달째 소녀상 먼 곳서 수요시위"
1081,20220112,"지적장애 아내 각목으로 폭행한 60대 실형…""반성 없어"""
1082,20220112,"""엄격한 'K방역', 위중증↓·전파↑ 오미크론 한계""…중앙임상위 지적"
1083,20220112,[포토]신종감염병 중앙임상위원회 기자회견
1084,20220112,[포토]오미크론에 대해 발언하는 신종감염병 중앙임상위원회
1085,20220112,"[포토]국립중앙의료원, 신종감염병 중앙임상위원회"
1086,20220112,"[포토]국립중앙의료원, 신종감염병 중앙임상위원회 기자회견"
1087,20220112,"[포토]국립중앙의료원, 오미크론 변이에 대한 기자회견"
1088,20220112,"[포토]국립중앙의료원, 신종감염병 중앙임상위원회 기자회견"
1089,20220112,[포토]신종감염병 중앙임상위원회 기자회견
1090,20220112,노바백스 백신 허가… SK바이오사이언스가 생산
1091,20220112,"식약처, SK바사가 만드는 노바백스 코로나19 백신 허가"
1092,20220112,[포토]오미크론 관련 발언하는 정기현 국립중앙의료원장
1093,20220112,"[포토]정기현 국립중앙의료원장, 오미크론 변이에 대해 발언"
1094,20220112,"[포토]정기현 국립중앙의료원장, 오미크론에 대해 발언"
1095,20220112,"[포토]정기현 원장, 오미크론에 대해 발언"
1096,20220112,[포토]오미크론에 대해 발언하는 정기현 원장
1097,20220112,[포토]신종감염병 중앙임상위원회 기자회견
1098,20220112,"정부 ""병용금기 약물 투약자는 먹는 치료제 투약 어려워"""
1099,20220112,전남대병원 위탁 요양병원장에 문재동·범희승 교수 취임
1100,20220112,아동학대 공동대응 업무협약
1101,20220112,화이자 먹는 치료제 14일부터 투약…고령층·면역저하자 우선
1102,20220112,"정부, `일상회복위원회`서 새 거리두기 논의…14일 조정안 발표"
1103,20220112,코로나 먹는 치료제 2.1만명분 첫 도입…하루 1000명 투약 가능(종합)
1104,20220112,"중수본 ""미국 CES 참석자, 보건소 연락 전이라도 PCR검사 받아달라"""
1105,20220112,"먹는 코로나 치료제, 야간·휴일에도 처방 …정부 “안전관리 강화”"
1106,20220112,"장애인연금 기초급여 30만7천500원으로 인상…""물가상승 반영"""
1107,20220112,올해 장애인연금 기초급여 2.5% 인상…30만7500원
1108,20220112,"항암제 킴리아 4억6000만원…인권위 ""건강보험 신속등재 필요"""
1109,20220112,부산 오미크론 58명 추가 확산세…대학교 동아리서 10명 발생
1110,20220112,“과음하는 남성은 당뇨병에 걸릴 위험 높아”
1111,20220112,병상 2달 새 7886개 확충…중환자 병상 가동률 40%대 '안정화'
1112,20220112,"서울시, 소상공인 50만명에 현금 100만원씩 준다(종합)"
1113,20220112,"전북, 확진자 감소세 유지…완주 모 대학 태권도팀 31명 집단 감염"
1114,20220112,올해 울산서 아기 낳으면 연간 690만~780만원 혜택
1115,20220112,"[진주소식] 시, 참전명예수당 인상·보훈명예수당 대상자 확대"
1116,20220112,최근 인기 끄는 '뱅쇼'…당도 높아 과다섭취는 피해야
1117,20220112,"서울시 ""임산부 친환경 농산물 꾸러미 신청하세요"""
1118,20220112,혈액순환장애로 다리 붓고 저린 ‘하지정맥류’
1119,20220112,해외유입 확진자 381명 역대 최다…10명 중 9명꼴 오미크론
1120,20220112,"[속보]중대본 ""코로나 먹는약 1월말 1만명분 추가 도입"""
1121,20220112,[속보] 코로나 먹는 치료제 내일 도착…14일부터 투약
1122,20220112,"울진군, 코로나로 폐쇄 경로당 246곳 28일까지 한시적 개방"
1123,20220112,"보은한농연 ""농업인공익수당 추경안에 반드시 편성하라"""
1124,20220112,[속보]코로나19 먹는 치료제 2.1만명분 13일 도입…14일부터 사용
1125,20220112,[속보] 먹는 치료제 2.1만명분 내일 도착…65세이상·면역저하자 1순위
1126,20220112,"제주 장애아어린이집, 교사 대 아동 비율 개선…신규 채용 인건비 지원"
1127,20220112,충북 농민수당 9월 첫 지급…내달 1일부터 대상자 접수
1128,20220112,"대구 오미크론 확진 13명 추가, 누적 319명…점유율 13.2% 달해"
1129,20220112,"울주군, 롯데삼동복지재단 '두드림 물품지원사업' 추진"
1130,20220112,"김제시, 모든 시민에 17일부터 재난지원금 10만원씩 지급"
1131,20220112,올해 울산서 태어나는 아기 연간 690만∼780만원 지원받을 듯
1132,20220112,'뻥쟁이 사업단' 급성장…증평군 노인 887명 일자리 제공
1133,20220112,울산서 밤사이 17명 신규확진…6명은 자가격리 중 양성
1134,20220112,"""고주파를 이용한 주름 치료, '안면거상' 효과있다"""
1135,20220112,올해 경남 복지·보건제도 달라진다…복지멤버십·의료인프라 확충 등
1136,20220112,"대전시, 올해 맞춤형 복지 '지역사회서비스' 이용자 모집"
1137,20220112,국립중앙인체자원은행 `코로나19` 양성검체 분양
1138,20220112,"""친환경 농산물 먹고 순산하세요"" 세종시 임산부에 꾸러미 지원"
1139,20220112,경남 11일 119명 확진…나흘 만에 다시 100명대
1140,20220112,3040 남성 절반이 비만?...만성질환 위험 높아 주의해야
1141,20220112,오미크론 대책 협의체 오늘 첫 회의…새 방역 전략 논의
1142,20220112,인천 11일 262명 확진·4명 사망…전날 대비 108명 증가
1143,20220112,[속보] 위중증 749명…신규확진자 다시 4000명대↑
1144,20220112,"서울시, 소상공인 50만명에 현금 100만원씩 준다"
1145,20220112,"해외유입 381명, 역대 최다…신규 확진 4388명, 위중증 749명(종합)"
1146,20220112,"오미크론 여파, 해외유입 381명 '역대 최다'…확진 4388명(종합)"
1147,20220112,[속보] 신규 확진자 엿새 만에 다시 4000명대로… 입원 환자도 100명 늘어
1148,20220112,코로나 확진 4388명… 해외유입 381명 ‘역대 최다’
1149,20220112,"코로나로 인한 합병증 발생률은 독감과 비슷하나 치매, 심부전 위험 높아"
1150,20220112,"희귀질환 산모, 이대서울병원서 건강한 아기 ‘출산’"
1151,20220112,"[속보]코로나19 백신 신규 3차 접종 33.6만명, 누적 42.5%"
1152,20220112,"“코로나 백신, 3회 접종으로 충분”…이스라엘 전문가 주장"
1153,20220112,"[속보]오미크론 영향? 해외유입 381명 '역대 최다', 확진 4388명"
1154,20220112,"해외유입 하루 381명, 역대 최다…4388명 확진, 위중증 749명(상보)"
1155,20220112,"[속보]해외유입 확진자 381명, 역대 최다…4388명 확진, 위중증 749명"
1156,20220112,"샤인 치과교정과 치과병원, 2022년 청년친화 강소기업 선정"
1157,20220112,당뇨병 전단계서도 대사질환 위험 높아 혈당관리해야
1158,20220112,성남중앙병원·성남시의료원 '아동학대 전담의료기관' 지정
1159,20220112,전남 어제 확진자 '역대 최다' 164명…광주·전남 322명 감염
1160,20220112,[청주소식] 에너지 복지사업 47억원 투입
1161,20220112,경북 오미크론 변이 18명 추가…19일 만에 100명 돌파
1162,20220112,"아태교육원-인천교육청, 세계시민 교육 협력키로"
1163,20220112,[1/12(수) 데일리안 출근길 뉴스] “이재명 방침 따랐다”는 김만배…李 “마녀사냥” vs 野 “자백 나오니 안절부절” 등
1164,20220112,[굿클리닉]'실력 있는 의료진 + 최신 의료장비' 찰떡 궁합... 맞춤형 암치료 선도
1165,20220112,[전문의 칼럼]넘어지면 골절... 50대 이상 여성은 골다공증 주의보
1166,20220112,"돌연사 불러오는 '뇌졸중', 신속한 진단과 치료가 관건"
1167,20220112,"감기로 생긴 T세포, 코로나19 감염 예방?…범용 백신 개발 기대감↑"
1168,20220112,"민원인에게 욕한 공무원…인권위, 춘천시장에 '주의' 권고"
1169,20220112,4차접종 논의 급물살…빠르면 3월 오미크론용 백신 가능성
1170,20220112,"""퇴근하면 발이 퉁퉁 악순환 반복…신규 간호사 3년도 못 버텨"""
1171,20220112,"[단독] '오미크론 잡아라' 동네 의사가 직접 신속항원검사, 정확성 높인다"
1172,20220112,"먹는 코로나 치료제 14일부터 처방… 하루 두번, 식사 여부 관계없이 복용"
1173,20220112,[아는 것이 힘]단주 결심은 좋은데... 금단증상 이기려면
1174,20220113,"정부, '사적모임 4→6인' 거리두기 조정안 가닥"
1175,20220113,"오미크론 덮친 日, 하루 확진 ‘연초 530명→어제 1만8000명’"
1176,20220113,"한국 입국자, 20일부터 대중교통 이용 못한다"
1177,20220113,"복지부 ""국민연금 국가가 운영, 지급 못 받는일 없다"""
1178,20220113,내일부터 먹는 코로나 약 처방... 재택치료자도 대면·비대면 진료 후 복용 가능
1179,20220113,설까지 거리두기 연장에 무게... 사적모임 6인으로 완화할 가능성도
1180,20220113,[속보] 오후 6시 3071명 확진…새해들어 동시간대 첫 3000명 상회
1181,20220113,'이재명 의혹' 제보자 사인으로 지목된 '대동맥 박리·파열'이란
1182,20220113,[포토]화이자 팍스로비드 국내 입고
1183,20220113,[포토]국내 입고된 화이자 팍스로비드
1184,20220113,[포토]'먹는 치료제' 화이자 팍스로비드 국내 입고
1185,20220113,[포토]'먹는 치료제' 화이자 팍스로비드 입고
1186,20220113,울산서 하루 40명 신규 확진…오미크론 변이 7명 늘어 누적 54명(종합)
1187,20220113,[포토]'먹는 코로나19 치료제' 화이자 팍스로비드 입고
1188,20220113,"""90년생부터 국민연금 못받는다...2055년 적립금 고갈"""
1189,20220113,"울산건강연대, 울산의료원 예타조사 면제 등 대선 공약 제안"
1190,20220113,"""베이징올림픽 중국 유니폼, 신장서 나온 면화로 만든다""(종합)"
1191,20220113,설연휴까지 6인 모임… 거리두기 일부 완화 유력
1192,20220113,"발달장애인 최우진 씨, 밀알복지재단 고액 후원자 위촉"
1193,20220113,"[게시판] 발달장애인 최우진씨, 밀알복지재단 고액 후원자 위촉"
1194,20220113,나도 모르게 '찔끔' 요심금...추위에 중년 여성은 더 괴로워
1195,20220113,"성범죄자 신상, 카톡·네이버앱에서 동시에 본다"
1196,20220113,"코헤러스, 中 상하이준시와 TGIT 항체 계약 확대…415억 추가 지급"
1197,20220113,부산 일주일새 오미크론 확진자 111명…확산 빨라 방역당국 비상
1198,20220113,"해외유입 확진자 역대 최다…정부, 방역교통망 의무화 등 추가 조치(종합)"
1199,20220113,부산 첫 학생인권조례 심의 앞두고 환영·우려 목소리 공존
1200,20220113,"성폭력 피해 장애인에 진술조력인 지원…대법, 규칙 입법예고"
1201,20220113,광주 소기업·소상공인 방역물품 구매비 지원…최대 10만원
1202,20220113,"청주시, 올해 장애인복지기금 지원사업 7개 선정"
